ref-id,title,url,parent_key
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F4127,MADELINE (desogestrel and ethinyl estradiol) Australian monograph,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/127/original/1.pdf?1553644223,BE0000530
F4127,MADELINE (desogestrel and ethinyl estradiol) Australian monograph,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/127/original/1.pdf?1553644223,BE0000685
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F4235,Prazosin FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/235/original/Prazosin_FDA_label.pdf?1554391776,BE0000925
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F4009,Mecasermin Highlights of Prescribing Information Revised February 2010,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/009/original/021839s016lbl.pdf?1553026301,BE0000970
F4009,Mecasermin Highlights of Prescribing Information Revised February 2010,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/009/original/021839s016lbl.pdf?1553026301,BE0009058
F4009,Mecasermin Highlights of Prescribing Information Revised February 2010,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/009/original/021839s016lbl.pdf?1553026301,BE0009658
F4009,Mecasermin Highlights of Prescribing Information Revised February 2010,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/009/original/021839s016lbl.pdf?1553026301,BE0009659
F4009,Mecasermin Highlights of Prescribing Information Revised February 2010,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/009/original/021839s016lbl.pdf?1553026301,BE0009660
F4009,Mecasermin Highlights of Prescribing Information Revised February 2010,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/009/original/021839s016lbl.pdf?1553026301,BE0009661
F4009,Mecasermin Highlights of Prescribing Information Revised February 2010,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/009/original/021839s016lbl.pdf?1553026301,BE0009662
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F4667,FDA Label - Pitavastatin,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/667/original/FDA_Label_-_Pitavastatin.pdf?1564609735,BE0000530
F4667,FDA Label - Pitavastatin,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/667/original/FDA_Label_-_Pitavastatin.pdf?1564609735,BE0000925
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F4265,IBRANCE (palbociclib) BC Cancer monograph,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/265/original/1.pdf?1554501162,BE0000530
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F1687,Adynovate FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/687/original/Adynovate_FDA_label.pdf?1538082290,BE0001043
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
F2061,Galliprant (Grapiprant) EMA veterinary label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/061/original/1.pdf?1542923080,BE0000530
F3799,CYTOMEL (liothyronine) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/799/original/fda.pdf?1551828936,BE0000537
