ref-id,title,url,parent_key
F3133,Valsartan Canadian Monograph,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/133/original/Valsartan_HCT_TAB_Monograph.pdf?1548371352,BE0001004
F3139,Valsartan HCT Canadian Monograph,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/139/original/Valsartan_HCT_TAB_Monograph.pdf?1548434624,BE0001069
F3070,In Vitro and In Vivo Evidence of the Importance of Organic Anion Transporters (OATs) in Drug Therapy,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/070/original/e07ffe42a4c1adff0f22a11ef6e4047ac722.pdf?1548266696,BE0001066
F3076,A ROLE OF P-GLYCOPROTEIN IN MODULATION OF ANTIBIOTIC PHARMACOKINETICS,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/076/original/Haritova.pdf?1548275737,BE0002369
F3103,Interaction of Cytochrome P450 3A Inhibitors with P-Glycoprotein,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/103/original/4f94dab398541f1eecaf46307e8a349ea806.pdf?1548347447,BE0001032
F3106,"Identification, Ki determination and CoMFA analysis of nuclear receptor ligands as competitive inhibitors of OATP1B1-mediated estradiol-17β-glucuronide transport",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/106/original/hagenbuch_identification.pdf?1548347962,BE0001004
F4112,"FDA label, metformin",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/112/original/labelFDAmetformin.pdf?1553551969,BE0003647
F1794,Metformin FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/794/original/Metformin_FDA.pdf?1539116569,BE0004752
F649,Lonsurf Summary of Product Characteristics- European Medicines Agency - Europa EU,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/649/original/WC500206246.pdf?1531845997,BE0004705
F649,Lonsurf Summary of Product Characteristics- European Medicines Agency - Europa EU,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/649/original/WC500206246.pdf?1531845997,BE0001204
F649,Lonsurf Summary of Product Characteristics- European Medicines Agency - Europa EU,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/649/original/WC500206246.pdf?1531845997,BE0004706
F4411,Delayed Elimination of Methotrexate Associated with Co-Administration of Proton Pump Inhibitors,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/411/original/MTX_co-administration_with_PPIs.pdf?1555452557,BE0001067
F4157,Comparative Pharmacology of the H1 Antihistamines,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/157/original/Comparative_Pharmacology_of_H1_Antihistamines.pdf?1553808248,BE0001032
F873,A Chemical Approach Towards Understanding the Mechanism and Reversal of Drug Resistance in Plasmodium falciparum: Is it Viable?,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/873/original/15216540212655.pdf?1532972576,BE0001032
F2103,Pemetrexed FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/103/original/021462s050lbl.pdf?1543427978,BE0003645
F4223,Tegaserod 2019 FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/223/original/021200Orig1s015lbl.pdf?1554242756,BE0001067
F4223,Tegaserod 2019 FDA Label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/223/original/021200Orig1s015lbl.pdf?1554242756,BE0001032
F1091,FDA Center for Drug Evaluation and Research: Clinical Pharmacology and Biopharmaceutical Review(s),//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/091/original/200063Orig1s000ClinPharmR.pdf?1534192767,BE0003647
F2365,Elvanse EPAR,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/365/original/con261790.pdf?1545166171,BE0001018
F1796,Structure and function of multidrug and toxin extrusion proteins (MATEs) and their relevance to drug therapy and personalized medicine,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/796/original/Nies_ArchToxicol_Jul2016.pdf?1539122814,BE0003657
F445,"Votubia, INN:EVEROLIMUS - European Medicines Agency - europa.eu",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/445/original/WC500135711.pdf?1530897834,BE0001004
F445,"Votubia, INN:EVEROLIMUS - European Medicines Agency - europa.eu",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/445/original/WC500135711.pdf?1530897834,BE0003659
F448,AstraZeneca: AZD5847 Oxazolidinone for the treatment of Tuberculosis,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/448/original/CPTR_DAY2_0820_01_SCOTT-BUTLER.pdf?1530898958,BE0001004
F2193,Xarelto FDA,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/193/original/Xarelto_FDA.pdf?1544546577,BE0001032
F2192,Xarelto FDA,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/192/original/Xarelto_FDA.pdf?1544546559,BE0001067
F2197,Apixaban FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/197/original/Apixaban_FDA_label.pdf?1544547199,BE0001032
F1779,Tafenoquine FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/779/original/Tafenoquine_FDA_label.pdf?1538775503,BE0003657
F1793,Tafenoquine FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/793/original/Tafenoquine_FDA.pdf?1539104347,BE0004752
F4316,"FDA label, Invokana",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/316/original/Invokana_FDA_label.pdf?1554933115,BE0001032
F4313,"Invokana, Canadian monograph",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/313/original/Invokana__Canadian_monograph.pdf?1554913610,BE0001032
F4313,"Invokana, Canadian monograph",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/313/original/Invokana__Canadian_monograph.pdf?1554913610,BE0001069
F4313,"Invokana, Canadian monograph",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/313/original/Invokana__Canadian_monograph.pdf?1554913610,BE0001067
F2566,Harvoni FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/566/original/Harvoni_FDA_label.pdf?1546894276,BE0001032
F4304,IBRANCE (palbociclib) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/304/original/fda.pdf?1554762327,BE0001032
F4304,IBRANCE (palbociclib) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/304/original/fda.pdf?1554762327,BE0001067
F4304,IBRANCE (palbociclib) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/004/304/original/fda.pdf?1554762327,BE0003648
F2137,Tipiracil EMA,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/137/original/Tipiracil_EMA_label.pdf?1543960947,BE0003647
F2137,Tipiracil EMA,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/137/original/Tipiracil_EMA_label.pdf?1543960947,BE0003657
F2125,"Australian Product Information, Venetoclax",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/125/original/Product_information__Australia__for_Venetoclax.pdf?1543868830,BE0001032
F2127,Venclexta FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/127/original/Venclexta_FDA_label.pdf?1543869212,BE0001032
F2126,Venclexta FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/126/original/Venclexta_FDA_label.pdf?1543869141,BE0001067
F2128,"FDA label, Venclexta",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/128/original/Venclexta_FDA_label.pdf?1543869238,BE0001067
F2129,"FDA label, Venclexta",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/129/original/Venclexta_FDA_label.pdf?1543869260,BE0001004
F458,Medicines.org: SUNVEPRA® asunaprevir PRODUCT INFORMATION,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/458/original/bqpsunve.pdf?1530911353,BE0001004
F458,Medicines.org: SUNVEPRA® asunaprevir PRODUCT INFORMATION,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/458/original/bqpsunve.pdf?1530911353,BE0003659
F458,Medicines.org: SUNVEPRA® asunaprevir PRODUCT INFORMATION,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/458/original/bqpsunve.pdf?1530911353,BE0001042
F2172,FDA label Sofusbuvir and Velpatasvir,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/172/original/Soforsbuvir_and_Velpatasvir_FDA_label.pdf?1544207805,BE0001032
F2059,Wakix EPAR (EMA),//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/002/059/original/Wakix_EMA_label.pdf?1542908311,BE0003648
F114,"European Medicines Agency (EMA): Assessment report on Curcuma xanthorrhiza Roxb. (C. xanthorrhiza D. Dietrich)., rhizoma",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/000/114/original/WC500144564.pdf?1527261710,BE0001032
F1790,Baracitinib FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/790/original/baracitinb.pdf?1539102735,BE0004752
