ref-id,title,url,parent_key
L4237,Enbrel (Etanercept) FDA Label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/103795s5503lbl.pdf,BE0001087
L10310,FDA Approved Drug Products: Lupaneta Pack for intramuscular and oral use,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/203696s001lbl.pdf,BE0000203
L13781,FDA Approved Drug Products: Lupron Depot (leuprolide acetate) depot suspension,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/020517s042,019732s044lbl.pdf",BE0000203
L13784,FDA Approved Drug Products: Lupron Depot-Ped (leuprolide acetate) depot suspension,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/020263s046lbl.pdf,BE0000203
L13787,FDA Approved Drug Products: Fensolvi (leuprolide acetate) suspension,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213150s000lbl.pdf,BE0000203
L13790,FDA Approved Drug Products: Eligard (leuprolide acetate) suspension,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/021343s039,021379s041,021488s036,021731s037lbl.pdf",BE0000203
L13814,FDA Approved Drug Products: Lupron Depot 3.75mg (leuprolide acetate) depot suspension,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/019943s034lbl.pdf,BE0000203
L12138,FDA Approved Drug Products: Kinlytic Urokinase Injection (Discontinued),https://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021846s101lbl.pdf,BE0000211
L3734,Neoral (Cyclosporine) FDA Label,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/050715s027,050716s028lbl.pdf",BE0002143
L14513,Product monograph: Sandostatin (octreotide acetate) injection,https://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19667scm044_Sandostatin_lbl.pdf,BE0010008
L14519,NIH StatPearls: Octreotide,https://www.ncbi.nlm.nih.gov/books/NBK544333/,BE0010008
L9734,NIH gene review,https://www.ncbi.nlm.nih.gov/ieb/research/acembly/av.cgi?db=human&c=gene&q=GAD2&a=ffunc&h=1&vr=v74a,BE0002159
L9737,Genome JP reference,https://www.genome.jp/dbget-bin/www_bget?ec:4.1.1.15,BE0002159
L9740,Regulatory Properties of Brain Glutamate Decarboxylase (GAD): The Apoenzyme of GAD Is Present Principally as the Smaller of Two Molecular Forms of GAD in Brain,https://www.jneurosci.org/content/jneuro/11/9/2725.full.pdf,BE0002159
L6097,Oxford Academic,https://academic.oup.com/icb/article/35/6/483/138945,BE0004902
L183,ChEMBL Compound Report Card,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL591,BE0004797
L6505,"Fluconazole, Medsafe NZ data sheet",https://www.medsafe.govt.nz/profs/Datasheet/f/fluconazolecapmylan.pdf,BE0000233
L9851,Caffeine citrate injection FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20793s1lbl.pdf,BE0000013
L9851,Caffeine citrate injection FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20793s1lbl.pdf,BE0009789
L160,ChEMBL Compound Report Card,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1257,BE0004797
L13643,NIH StatPearls: Enflurane,https://www.ncbi.nlm.nih.gov/books/NBK554595/,BE0004797
L13646,FDA Approved Products: Efrane (enflurane) liquid for inhalation,https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/017087s048lbl.pdf,BE0004797
L13643,NIH StatPearls: Enflurane,https://www.ncbi.nlm.nih.gov/books/NBK554595/,BE0000433
L160,ChEMBL Compound Report Card,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1257,BE0000433
L185,ChEMBL Compound Report Card,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454,BE0004797
L5473,Australian Assessment Report,https://www.tga.gov.au/sites/default/files/auspar-ranolazine-180220.pdf,BE0004901
L3580,Ranolazine FDA Label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021526s007lbl.pdf,BE0004901
L3580,Ranolazine FDA Label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021526s007lbl.pdf,BE0009631
L209,PDSP Ki Database,http://kidbdev.med.unc.edu/databases/pdsp.php,BE0000501
L209,PDSP Ki Database,http://kidbdev.med.unc.edu/databases/pdsp.php,BE0000575
L209,PDSP Ki Database,http://kidbdev.med.unc.edu/databases/pdsp.php,BE0000715
L209,PDSP Ki Database,http://kidbdev.med.unc.edu/databases/pdsp.php,BE0000172
L209,PDSP Ki Database,http://kidbdev.med.unc.edu/databases/pdsp.php,BE0000694
L209,PDSP Ki Database,http://kidbdev.med.unc.edu/databases/pdsp.php,BE0004889
