ref-id,title,url,parent_key
F1718,Peg-interferon FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/718/original/peg.pdf?1538425761,BE0002433
F1719,Peg-interferon alfa-2b FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/719/original/Peg_interferon_Alpha_2b.pdf?1538425985,BE0002433
F1814,Sylatron FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/814/original/103949s5153lbl.pdf?1539291183,BE0002793
F1722,PEG-Intron package insert,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/722/original/PEG-Intron_%28Peginterferon_alfa-2b%29_Package_Insert.pdf?1538428037,BE0002433
F1694,Fluvoxamine FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/694/original/Fluvoxamine_FDA_label.pdf?1538148014,BE0002433
F3283,QSYMIA (phentermine/topiramate) FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/283/original/fda.pdf?1549057509,BE0002638
F1635,"CYp1A3 CTEP document, cancer.gov",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/635/original/cyp1a2.doc?1537809665,BE0002433
F1636,Companion Dx reference lab document: EXPANDED TEST OFFERING IN PHARMACOGENOMICS: CYP1A2,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/636/original/PGX_CYP1A2_V11.15.pdf?1537809788,BE0002433
F1870,Sildenafil FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/870/original/Sildenafil_FDA_label.pdf?1539705689,BE0002793
F1612,List of drugs that may have potential CYP2E1 interactions,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/612/original/cyp2e1.doc?1537551487,BE0003533
F3202,Protonix delayed release and oral suspension FDA label,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/202/original/Protonix_Delayed_relase_and_ora_susp.pdf?1548780962,BE0002638
F1709,Citalopram FDA,//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/001/709/original/fda_lalbel_citalopram.pdf?1538411342,BE0002433
F3289,"MedSafe NZ Data Sheet, Citalopram",//s3-us-west-2.amazonaws.com/drugbank/cite_this/attachments/files/000/003/289/original/ArrowCitalopramtab.pdf?1549058792,BE0002433
