ref-id,title,url,parent_key
L3002,Cyclosporine Product Label,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/050573s039,050574s047,050625s053lbl.pdf",BE0001032
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0001032
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0003643
L11097,Novartis Monograph: Apo-Cyclosporine,https://pdf.hres.ca/dpd_pm/00014004.PDF,BE0001066
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0001004
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0003659
L176,Link,http://www.pharmgkb.org/pathway/PA145011110,BE0003659
L11043,FDA Approved Drug Products: Diflucan (fluconazole),"https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/019949s065,020090s047lbl.pdf",BE0001032
L2634,"Safety Data Sheet, Netupitant",http://www.dcchemicals.com/product_show-Netupitant.html,BE0003647
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0001032
L3580,Ranolazine FDA Label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021526s007lbl.pdf,BE0001032
L162,Flockhart Table of Drug Interactions,https://drug-interactions.medicine.iu.edu/Main-Table.aspx,BE0001032
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0003657
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0004752
L12114,FDA Approved Drug Products: Morphine Sulfate Oral Tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/022207s009lbl.pdf,BE0001032
L4849,"HIV insite, UCSF: Tenofovir Alafenamide",http://hivinsite.ucsf.edu/InSite?page=ar-01-09,BE0001032
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0001032
L11830,FDA Approved Drug Products: Bactrim (sulfamethoxazole/trimethoprim) oral tablets,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/017377s074lbl.pdf,BE0001032
L6319,Proton Pump Inhibitors Inhibit Methotrexate Transport by Renal Basolateral Organic Anion Transporter hOAT3,http://dmd.aspetjournals.org/content/dmd/42/12/2041.full.pdf,BE0003645
L8393,Human P-glycoprotein differentially affects antidepressant drug transport: relevance to blood-brain barrier permeability,https://academic.oup.com/ijnp/article/16/10/2259/653065,BE0001032
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0001032
L2953,"FDA Drug Development and Drug Interactions: Table of Substrates, Inhibitors and Inducers",https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm,BE0001004
