OrganisationLabel,OrganisationURI,EffectiveDate,ContractReference,ContractTitle,OrganisationalUnit,Description,ProcurementCategory,StartDate,EndDate,ReviewDate,OptionToExtend,ExtensionPeriod,ContractValue,IrrecoverableVAT,SupplierName,CharityCommissionNumber,SMESupplier,VCSESupplier,ContactName,ProcessType
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,IN000455,Leeds Homes Printing,ENVIRONMENT & HOUSING,211 - Advertising,,01/10/2014,01/10/2014,01/10/2014,No,,"£16,840.00",0,"Claremon Ltd, Unit 2  606 Industrial Park, Staithgate Lane, BRADFORD, BD6 1YA",,c) Small,,Mike Camponi,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,102559,Furniture And Equipment,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,02/10/2014,02/10/2014,02/10/2014,No,,"£5,750.00",0,"Eib Group, Unit 3  Brow Mills Ind Estate, Brighouse Road  Hipperholme, HALIFAX, HX3 8EF",,b) Micro,,Paul Footitt,Invitation to quote
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,5316,Training and Family Support Apr-Jul,CHILDRENS SERVICES,505 - Services Rendered By Voluntary Sector,,02/10/2014,02/10/2014,02/10/2014,No,,"£5,475.00",0,"Foundation, Central Services   Tennant Hall, Blenheim Grove, LEEDS, LS2 9ET",,d) Medium,,Jim Hopkinson,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,700711506,Adoption fees,CHILDRENS SERVICES,559 - Interagency Adoptions,,02/10/2014,02/10/2014,02/10/2014,No,,"£19,800.00",0,"London Borough Of Bromley, The Resources Directorate, Po Box 53, BROMLEY, BR1 3UN",,e) Large,,Sarah Johal,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,8844021,Re-ferbishment of changing rooms - Saville Park,CENTRAL & CORPORATE,265-Other Hired And Contracted Services,,02/10/2014,02/10/2014,02/10/2014,No,,"£15,040.00",0,"Prestige Projects, Unit 3 Swinnow Court, 621 Stanningley Road Asquith Avenue, STANNINGLEY LEEDS, LS13 4ER",,b) Micro,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,SEPT-JUNE FEES,Training & Education,CHILDRENS SERVICES,565 - Education Fees/Bursary,,02/10/2014,02/10/2014,02/10/2014,No,,"£7,500.00",0,"Shockout Arts, Studio 25  25 Church Street, , MANCHESTER, M4 1PE",,b) Micro,,Dan Williams,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,132559,To supply Stage build services,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,03/10/2014,03/10/2014,03/10/2014,No,,"£7,500.00",0,"Acorn Scaffolding (Yorkshire) Ltd, Moor Lane Trading Estate, Moxon Way Sherburn In Elmet, LEEDS, LS25 6ES",,d) Medium,,Paul Footitt,Invitation to quote
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,143738,Supply of electrical distribution,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,03/10/2014,03/10/2014,03/10/2014,No,,"£21,760.00",0,"Brm Productions Limited, Units 12 & 14  Canalside Ind Park, Kinoulton Road  Cropwell Bishop, NOTTINGHAM, NG12 3BE",,b) Micro,,Dave Morgan,Invitation to quote
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,15,Relaying of surface,ENVIRONMENT & HOUSING,111 - Grounds Maintenance Work,,03/10/2014,03/10/2014,03/10/2014,No,,"£5,380.00",0,"Gv Landscapes & Construction Ltd, 9 Linden Court, , ROTHWELL, LS26 0GF",,b) Micro,,Andrew Mason,Invitation to quote
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,32071,HAGS-SMP including security fencing.,ENVIRONMENT & HOUSING,205 - Operational Materials,,03/10/2014,03/10/2014,03/10/2014,No,,"£10,000.00",0,"Hags-Smp Ltd, Waterfront Complex, Shipyard Ind Estate, SELBY, YO8 8AP",,d) Medium,,Bob Bradley,Invitation to quote
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,INVOICE 551,Building work at Golden Acre Park,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,03/10/2014,03/10/2014,03/10/2014,No,,"£20,870.00",0,"Hammond & Son Ltd, Bremner House, Bremner Street, OTLEY, LS21 1JD",,b) Micro,,,Invitation to quote
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,21933,Crossley Street Primary School - System hardware and installation,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,03/10/2014,03/10/2014,03/10/2014,No,,"£6,084.00",0,"Kinetic Systems Support Llp, Unit B  Spenbeck Business Park, Balme Road, CLECKHEATON, BD19 4EW",,c) Small,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,1831,Supply and install of PA system,CITY DEVELOPMENT,203 - Operational Furniture And Equipment,,03/10/2014,03/10/2014,03/10/2014,No,,"£9,325.00",0,"Wright Digital Solutions, 25 Navigation Drive, Apperley Bridge, BRADFORD, BD10 0LW",,b) Micro,,Ian Waller,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,184,Wood under the World - Sculpture,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,06/10/2014,06/10/2014,06/10/2014,No,,"£34,262.50",0,"Lord Whitney, Cf Studios  Scott Hall Mills, Buslingthorpe Lane, LEEDS, LS7 2HT",,a) Individual,,Matthew Sims,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,4068551,Boiler repair and supply,CENTRAL & CORPORATE,205 - Operational Materials,,07/10/2014,07/10/2014,07/10/2014,No,,"£12,534.97",0,"Broag Ltd, Remeha House  Molly Millars Lane, Wokingham, BERKSHIRE, RG41 2QP",,d) Medium,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,247067,Vehicle Maintenance & Repair,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,07/10/2014,07/10/2014,07/10/2014,No,,"£5,848.98",0,"Dennis Eagle Ltd, Heathcote Way, Heathcote Industrial Estate, WARWICK, CV34 6TE",,e) Large,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,1176,Works completed at Crossley Street Primary School,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,07/10/2014,07/10/2014,07/10/2014,No,,"£33,978.00",0,"F Shaw & Co Ltd, Victoria Buildings, Albert Street, LOCKWOOD HUDDERSFIELD, HD1 3PR",,d) Medium,,,Invitation to quote
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,93440,Vehicle Maintenance,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,07/10/2014,07/10/2014,07/10/2014,No,,"£6,181.86",0,"Faun Zoeller (Uk) Ltd, Bryn Cefni Industrial Estate, Llangefni, ANGLESEY NORTH WALES, LL77 7XA",,d) Medium,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,2850,Ceiling repair,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,07/10/2014,07/10/2014,07/10/2014,No,,"£6,460.00",0,"Fresco Ceilings Ltd, Unit 2 Springwell Court, Holbeck Lane, LEEDS, LS12 1AL",,b) Micro,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,816203,Works at Carr Manor Primary School.,CENTRAL & CORPORATE,205 - Operational Materials,,07/10/2014,07/10/2014,07/10/2014,No,,"£8,372.69",0,"Smith Brothers Stores Ltd, Unit 3 Reynoldston Close, Brackmills Ind Est, NORTHAMPTON, NN4 7BX",,d) Medium,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,1001775/51/16818,Boiler Testing,ENVIRONMENT & HOUSING, ,,08/10/2014,08/10/2014,08/10/2014,No,,"£5,000.00",0,"British Gas Services Ltd, Canal Street, New Wortley, LEEDS, LS12 2UE",,e) Large,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,08485,Various Bedding & Furniture,ADULT SOCIAL CARE,203-Operational Furniture And Equipment,,08/10/2014,08/10/2014,08/10/2014,No,,"£29,923.80",0,"Frontier Therapeutics Limited, Newbridge Road Industrial Estate, Blackwood, SOUTH WALES, NP12 2YN",,c) Small,,Evelyn Cryer,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,1102,To provide power generation,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,08/10/2014,08/10/2014,08/10/2014,No,,"£16,210.00",0,"Fts Event Power Ltd, 17 Henconner Avenue, Chapel Allerton, LEEDS, LS7 3NW",,b) Micro,,Paul Footitt,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,01257**,Roofing works at Victoria Primary School,STRATEGIC ACCOUNTS,201 - Office Furniture & Equipment,,08/10/2014,08/10/2014,08/10/2014,No,,"£5,620.00",0,"Jwr Roofing Limited, 33 Skelton Avenue, , LEEDS, LS9 9HE",,c) Small,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,2608,Orchestra appearance fees for Class,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,08/10/2014,08/10/2014,08/10/2014,No,,"£13,441.00",0,"Manchester Camerata Limited, Rncm 124 Oxford Road, , MANCHESTER, M13 9RD",,b) Micro,,Paul Footitt,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,2365,Remove heating controller,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,08/10/2014,08/10/2014,08/10/2014,No,,"£5,529.00",0,"Westminster Controls Ltd, 3 Pym Street Court, Pym Street, LEEDS, LS10 1PG",,d) Medium,,,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,65835,Monitoring & Maintenance - Gamblet,ENVIRONMENT & HOUSING,114 - Other,,09/10/2014,09/10/2014,09/10/2014,No,,"£20,543.94",0,"Initial Projects Ltd, Enterprise Drive, Four Ashes, WOLVERHAMPTON, WV10 7DE",,d) Medium,,Liz Behrens,Other
Leeds,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/10/2014,20794370,George Street Development Advertisement,CITY DEVELOPMENT, ,,09/10/2014,09/10/2014,09/10/2014,No,,"£5,015.00",0,"Reed Business Information Ltd, Quadrant House The Quadrant, , SUTTON, SM2 5AS",,e) Large,,Adrian Dean,Other
